,movie_id,start_year,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross
1474,tt6294822,2017,"Biography,Drama,History",7.2,108017,The Post,Fox,81900000,97900000
1475,tt6306064,2018,"Action,Adventure,Biography",6.6,34115,Adrift,STX,31400000,28500000
1476,tt6322922,2017,Documentary,6.3,6752,An Inconvenient Sequel: Truth to Power,Par.,3500000,1900000
1477,tt6333056,2017,"Documentary,War",7.4,2925,City of Ghosts,IFC,128000,100000
1478,tt6343314,2018,"Drama,Sport",7.2,72503,Creed II,MGM,115700000,98300000
1479,tt6347308,2016,Documentary,6.6,18,A Quiet Place,Par.,188000000,152900000
1480,tt6644200,2018,"Drama,Horror,Sci-Fi",7.6,305031,A Quiet Place,Par.,188000000,152900000
1481,tt6352548,2017,Comedy,5.6,1234,Poster Boys,Sony,97000,2400000
1482,tt6359956,2017,"Adventure,Comedy",5.5,33056,A Bad Moms Christmas,STX,72100000,58400000
1483,tt6421110,2018,"Action,Crime,Drama",4.9,6805,Proud Mary,SGem,20900000,876000
1484,tt6452574,2018,"Biography,Drama",7.9,40473,Sanju,FIP,7900000,63600000
1485,tt6499752,2018,"Action,Sci-Fi,Thriller",7.6,104978,Upgrade,BH Tilt,12000000,2400000
1486,tt6739824,2016,Drama,8.8,69,Upgrade,BH Tilt,12000000,2400000
1487,tt6573444,2017,Documentary,6.9,1980,Human Flow,Magn.,528000,1300000
1488,tt6580564,2018,"Comedy,Drama",7.5,4802,102 Not Out,Sony,1300000,10900000
1489,tt6588966,2018,"Comedy,Drama",7.5,7418,Hichki,Yash,330000,3900000
1490,tt6651330,2017,Comedy,7.2,14,Goodbye Mr. Loser,CL,1300000,226800000
1491,tt6663582,2018,"Action,Adventure,Comedy",6.0,47869,The Spy Who Dumped Me,LGF,33600000,41800000
1492,tt6769280,2018,"Comedy,Drama,Romance",5.7,3455,Time Freak,Grindstone,10000,256000
1493,tt6791096,2018,"Comedy,Romance",5.4,39936,I Feel Pretty,STX,48800000,45700000
1494,tt6802308,2018,"Biography,Drama,Thriller",5.2,21880,The 15:17 to Paris,WB,36300000,20800000
1495,tt6843812,2018,"Action,Thriller",5.0,7344,Baaghi 2,FIP,1300000,29900000
1496,tt6850820,2018,"Action,Crime,Drama",6.5,35854,Peppermint,STX,35400000,18400000
1497,tt6911608,2018,"Comedy,Musical,Romance",6.7,60355,Mamma Mia! Here We Go Again,Uni.,120600000,274400000
1498,tt6921996,2018,"Action,Adventure,Comedy",6.2,46932,Johnny English Strikes Again,Uni.,4400000,154500000
1499,tt6966692,2018,"Biography,Comedy,Drama",8.3,204972,Green Book,Uni.,85100000,234700000
1500,tt7008872,2018,"Biography,Drama",7.0,18768,Boy Erased,Focus,6800000,5000000
1501,tt7040874,2018,"Comedy,Crime,Drama",6.9,83338,A Simple Favor,LGF,53500000,44100000
1502,tt7074886,2018,"Biography,Drama,History",6.2,6372,The Front Runner,Sony,2000000,1200000
1503,tt7125860,2018,"Drama,Romance",7.2,25512,If Beale Street Could Talk,Annapurna,14900000,5700000
1504,tt7137380,2018,"Action,Crime,Drama",6.2,13683,Destroyer,Annapurna,1500000,4000000
1505,tt7153766,2018,"Drama,Horror,Mystery",6.4,32049,Unsane,BST,7700000,6600000
1506,tt7242142,2018,"Comedy,Crime,Drama",7.4,17165,Blindspotting,LG/S,4300000,530000
1507,tt7334528,2018,"Comedy,Sport",5.7,9739,Uncle Drew,LG/S,42500000,4200000
1508,tt7349662,2018,"Biography,Crime,Drama",7.5,149005,BlacKkKlansman,Focus,49300000,44000000
1509,tt7388562,2018,"Adventure,Biography,Drama",6.7,5662,"Paul, Apostle of Christ",Affirm,17600000,5500000
1510,tt7401588,2018,"Comedy,Drama",7.4,46728,Instant Family,Par.,67400000,53200000
1511,tt7566518,2018,Drama,5.4,322,Vision,Zeit.,435000,4600000
1512,tt7668870,2018,"Drama,Mystery,Thriller",7.7,97991,Searching,SGem,26000000,49400000
1513,tt7690638,2018,"Biography,Drama,Sport",7.4,3606,Soorma,Sony,390000,6200000
1514,tt7690670,2018,"Action,Crime,Thriller",5.0,4753,Superfly,Sony,20500000,236000
1515,tt7784604,2018,"Drama,Horror,Mystery",7.3,151571,Hereditary,A24,44100000,35300000
1516,tt8011712,2018,"Drama,Horror",7.4,54,The Past,SPC,1300000,9300000
1517,tt8097306,2018,"Comedy,Drama,Romance",4.6,3618,Nobody's Fool,Par.,31700000,1800000
1518,tt9151704,2018,"Documentary,Music",8.8,2067,Burn the Stage: The Movie,Trafalgar,4200000,16100000
